-0.013976876613486344,0.0005243121225066051,-5.921368183880719e-05,0.001548749424884887,9.520692390179256e-05,-5.0809020736395356e-05,-0.00015076210339579334,-6.369899567871894e-05,-1.748716326272518e-05,1.0099394352258367e-05,1.94589408754613e-05,5.878451913079733e-06,-8.365681306077328e-07,1.2232827614574233e-05,-4.894760960599326e-06,-6.543845761518958e-06,-5.075487495543862e-06,3.283592037596129e-06,6.9778486398060555e-06,4.908251726546415e-08,-2.4347678174764963e-06,3.4447637854037216e-06,4.579976909500761e-06,3.641332795822575e-06,-6.837088457912764e-06,-1.0252539250758599e-05,-4.387963950517614e-06,-5.743233438142646e-06,3.4471841557382007e-06,-7.214088628592091e-07,5.934767671556952e-07,-9.467767593825922e-08,-5.160097747072535e-06,-1.929577803653674e-06,2.318905420600384e-06,3.0754127030033897e-06,-2.622264912243755e-06,-4.87792945786887e-07,1.5887599855022195e-06,1.6507211334625785e-06,-8.34249285034952e-07,2.2813777715695566e-06,1.3578508248688272e-06,-7.842818564468655e-07,3.032521886286714e-07,2.1960925591315045e-07,-1.9786404620131878e-07,2.3392163701389407e-07,4.4185132572110826e-07
-0.01146246320662416,0.0034862299692241094,0.0005164021115401161,0.0009761697362604205,-0.0009890910428311112,0.00040155709011203223,-0.00011644237332254251,0.00011994810497863742,-3.5673229723912346e-05,-6.3611818121352185e-06,-5.056135158338955e-06,1.4830863330322147e-05,1.4320772307610622e-07,4.0642480431804255e-06,-1.76340372904047e-05,-6.441348299206137e-06,-7.310804725127374e-06,4.138213147671118e-07,-1.1742764740102645e-06,6.123238363372511e-06,-8.51496327833282e-06,1.035729750508001e-05,6.274630119062201e-06,2.8164919361706344e-06,1.400267028508824e-06,6.160706497426954e-06,1.981470981286156e-06,9.644664957447903e-06,2.5626996115503055e-06,2.0303070692485135e-07,2.3520873679247867e-06,-4.806547745969968e-09,-5.28234811319014e-07,2.203190160667874e-06,9.497889817477229e-07,1.6451250641310119e-06,-1.0284427317183198e-06,-2.864304820997696e-06,1.406970731088221e-06,2.4228416683383167e-07,1.3232656529911236e-06,1.930059739426586e-06,-2.337156996888394e-07,-1.2832226139546318e-06,2.6344818187182286e-07,-8.061560175667189e-08,6.908436684264575e-07,2.1298124005583304e-07,-2.394206879583787e-07
-0.014285394550857053,-0.003261434918404659,-0.0005321993509972524,0.00029903195141756816,-0.0009656712247855761,0.00010038747525383207,-5.783666157844045e-05,4.924665203056671e-05,-1.667883201272253e-05,1.043033772577164e-05,6.564201718763606e-06,-1.3147464459665943e-05,3.96371205703272e-06,3.585989020733615e-06,-9.35479390528755e-06,-6.36083821326449e-06,-7.069780180377296e-06,-8.506432873746618e-06,-5.440486593184544e-06,2.5107364938357285e-06,9.134367755228837e-07,-1.656600762937211e-05,-2.8886167324592654e-06,-2.448682137321371e-06,1.2981565544486874e-05,2.0202573922831406e-06,2.916810783949371e-07,-3.84906669945285e-06,2.9426717321252175e-06,4.906183082074706e-07,-1.7935972921343156e-07,2.0587078640925924e-07,1.5960390544906164e-06,-4.627791264612088e-06,-4.327433188473651e-06,2.8086381782844484e-06,3.681799875192801e-07,-1.5254203324597975e-06,1.5398265877320875e-06,-1.5796920928128857e-06,1.604707537568886e-06,4.337054428345396e-07,-1.7563734610737825e-07,-3.21527721010748e-07,3.8803411485599435e-07,7.822559459868121e-07,-5.612542152049497e-07,-2.39977120363464e-07,4.318410136550293e-07
-0.016793297201037807,0.00415791503161717,0.0006608833419410844,0.00031557982150097155,-0.0004818190882909073,-5.048446157189958e-05,-4.2043297617992456e-05,-3.828504337928522e-05,-6.406733106045468e-06,-1.27070742554701e-05,2.330889900199482e-06,4.44439021882527e-06,-1.4120713720189873e-05,1.0054470927532463e-05,1.0477306287313607e-06,3.2227124465664534e-06,9.367219500721757e-06,1.0801375135314421e-05,5.246108131614818e-07,-5.6586204240531885e-06,-2.766234958943628e-06,5.539619925637874e-06,-2.2498647342924064e-06,-9.70646733118711e-06,4.278875414650096e-06,-7.434995344694971e-07,-2.198759815998907e-06,-1.1150852639798222e-06,-6.632008904648869e-06,3.4767173585874374e-06,6.284358582280627e-06,3.1051001497635326e-06,4.097195264161328e-06,-2.134730403916252e-06,3.5359856552518024e-06,4.1797728508558495e-06,-1.7890953064402025e-06,-2.3881781763669392e-06,-9.166468429546021e-09,1.5108400043130895e-06,1.412917693342998e-06,-3.325181577032017e-08,1.1315612598468888e-06,2.418394267762666e-06,5.296213570223822e-07,-2.3522463911116268e-07,-4.3317420786372846e-07,-6.218097569224443e-08,5.3337195972023236e-08
-0.01585199788505446,0.0017242747802544013,0.00023117651906799278,0.0008963421209361147,-0.0003846486219303659,-3.459583620908776e-05,-1.7689735153442983e-05,6.00188879180744e-05,3.968378076555298e-06,1.661587625232906e-05,1.803170098744871e-05,3.6195162287534615e-06,-1.0495619924569185e-05,-1.1115009287472017e-05,7.556340859056059e-06,-7.685252938383022e-06,-7.867431920568321e-06,-4.860740187934618e-06,1.286167930891594e-07,-9.93018959042713e-06,-1.044431384127255e-05,-8.226477381233335e-06,-7.937804525103393e-06,-6.919872345443259e-06,-1.9187038816138443e-06,1.1689807411270832e-06,-6.755864238588862e-06,4.177102013748599e-06,-5.944254338927816e-07,-5.7822051459834525e-06,5.098382394069127e-06,5.96570421327516e-07,-3.030868459871155e-06,2.0967990447619353e-06,2.325276864707238e-06,-3.705139853083395e-06,1.6983037488585007e-06,1.0494384004189228e-06,1.5477434682113774e-06,2.907790826189405e-07,-4.5269422508053186e-07,6.110554194635278e-07,9.242480854323034e-07,2.595562539004692e-08,8.051834090001743e-07,-5.285170851829752e-07,3.652234867227866e-07,3.286094899858657e-07,-3.0385261372939803e-07
-0.013308964591146843,0.0020504996402793563,-1.676333952630114e-05,0.0003049710230026848,-0.0005919075479548196,4.550367978850418e-05,-3.212914163886101e-05,3.250589350983727e-05,5.3258873119474635e-06,-6.010669783276318e-06,-5.587889593029868e-06,-1.3038017955515451e-05,-4.640189363863371e-06,-1.1771636538957103e-06,-8.72499781986231e-06,-1.688029524778189e-06,-1.6996138731201184e-05,3.871175953557167e-06,9.100959235871141e-06,-6.712046051840212e-07,3.879322459800434e-06,3.2198357696909245e-06,-6.893151463183894e-06,-5.252585564388353e-07,2.5679599940558463e-06,3.886487852709153e-06,-5.306644944436671e-07,-1.560135056294384e-07,5.802553675195224e-06,4.331275950771713e-07,-5.843696020492714e-06,-9.831466035860467e-08,4.9866099795448985e-06,-4.337697012943706e-06,3.7802844834258862e-06,-3.821158218209051e-06,3.945393004285245e-07,9.96401860468186e-07,-1.9523436663834655e-07,1.6292486496671797e-06,-2.335895253261306e-06,-2.254239375175395e-06,6.563440400591232e-07,-6.42610173206764e-07,-1.6267945168506132e-06,-1.2024917472091739e-06,8.21712643785164e-09,3.285601467955872e-07,4.856031799195745e-07
-0.015575765584111903,0.002984428131858214,0.0004357618326645299,0.0001586980461466062,-0.0004739539097793735,-0.00029049920589581277,3.9071425195379935e-05,-0.0001035274396667611,-1.2618406027082041e-05,-3.256800362057054e-05,2.7244052539254765e-05,1.0850270934708812e-06,-9.142329375775083e-06,-8.19366858620785e-06,3.881108418301183e-06,1.9045293611162422e-08,1.7978301536883047e-06,1.3834357622102623e-06,-1.0510415034654962e-05,-2.5134820268636034e-06,3.7175098689741288e-06,3.769715535429605e-07,1.0825556036504508e-07,3.4604186173299405e-06,-2.4682682779706876e-06,-1.977932536188318e-06,-7.781655730221168e-07,1.998799084501793e-06,-2.806608868951497e-06,2.425893852289026e-06,-1.448638036162357e-07,5.428382587489663e-07,2.7110309534095043e-06,-3.5868147907768446e-06,-8.95672230235723e-07,1.2420160791967544e-06,-2.3965066948079388e-06,7.968585884892874e-07,-1.2319690829867818e-06,-2.673293002727615e-06,-9.153085502561335e-07,5.423019034667521e-07,-2.363621958154574e-06,-4.340283800594404e-07,-9.75624690990888e-07,-3.8692722447105787e-07,7.433068914075725e-07,2.15483061260161e-07,-1.3440079003586392e-07
-0.01087804128351812,0.006037135534975654,-0.004411252728179957,-0.000980635041942402,1.6737596607975173e-05,2.1620221441956453e-05,-0.00010857078338772646,0.0001925676917717627,-2.5793953416230254e-05,5.7530787393811305e-05,1.635024269153345e-05,3.1669239568536054e-05,1.4868177189445002e-05,-1.1997783346314502e-05,8.917603028083714e-07,8.046204320828088e-06,5.87475723171172e-07,8.02179640432234e-08,-3.8496560260548734e-06,-9.233625496914129e-06,5.457685582094205e-06,-1.2779312252203126e-06,-2.9884330541248386e-06,-3.4665952254354553e-06,-2.9439558797254056e-06,1.520359589579569e-06,-8.324022300488177e-07,-1.7538697441029382e-06,4.315832338525721e-06,4.3137400655773155e-06,-5.020247596154081e-08,-3.2379675325538923e-06,-2.758374016289438e-07,-1.0636511968750024e-07,2.0407498229831777e-07,2.6627824034310093e-06,-6.368834710146385e-07,9.005867095593549e-07,7.227588310996863e-07,5.487158112979255e-07,-6.387239811478376e-07,-1.166904259396411e-06,-1.352993392999362e-06,-2.3177597118280239e-07,-4.3322838588805156e-07,-2.4234612016938638e-08,6.050806173789894e-08,-4.8267372741835946e-08,-4.802560963266281e-08
-0.021766896028634245,0.0022146629759126585,-0.0034999677982702837,-0.0002176158758785135,2.2485799151933057e-05,0.00035242702508283603,9.897550751869891e-05,-0.0002535816896443809,-0.0001017914560889233,-4.29765295383363e-05,-1.4344106277803388e-05,-1.4151823740237483e-06,-5.6808146279289365e-06,9.611636483341753e-06,2.1636769899916494e-06,-1.4388124696287654e-06,-2.823205937087595e-06,-3.0098090701162773e-06,5.560040105829192e-06,5.8420903111449126e-06,2.5005697466057408e-06,-9.243808418660695e-07,-1.4678534065739452e-07,-1.4660423453614118e-06,-2.3760803173217654e-06,-1.0186455943283508e-05,-2.143968999876053e-06,-6.755208294384705e-07,-9.067511343586204e-07,-2.0073653060508078e-06,8.340166951713086e-08,1.1941399062304465e-08,-2.827153178640952e-06,-2.552257674001656e-06,-3.640719505539363e-07,-6.47679154841408e-07,-1.677098246016142e-06,1.0423095462035584e-06,-1.2351040671041697e-06,-1.6334395041588041e-06,-1.278510733281153e-06,-8.934330257336986e-07,3.555658056838638e-07,3.9054299491632173e-07,-6.688611454416683e-07,-1.8058526085693552e-07,6.301996996272857e-07,-2.6200711572884566e-07,-2.034042028568294e-07
-0.017102022434140704,0.00011091539125479194,-4.1973210385265246e-05,0.00034179790478503836,-0.0005796933028593742,0.00028087250595216416,-9.212132440784675e-06,5.8393274093005645e-05,1.8324114606031912e-05,-6.366960569133113e-06,-6.256171795703568e-06,4.8023696935747915e-06,-1.611868905470809e-06,-1.2195179112335963e-05,-4.802806734991513e-06,-6.2041348413807245e-06,4.6237151043250955e-06,4.2466203848587054e-06,1.2431003905354901e-06,-8.247660012252955e-06,-5.373762235601029e-06,-5.761438456408427e-06,1.490831717041586e-05,-1.8446858979760031e-06,2.1061467739413257e-06,2.689577980257058e-06,3.5304661269865952e-06,6.554750520902086e-09,-1.8386594548984954e-08,-6.870723389381548e-06,4.908995310332794e-06,-2.1854187694973367e-06,-8.45020869789792e-07,-1.7558304624886897e-07,2.2709800508769643e-06,-3.363694354524595e-07,-1.1336942235146331e-07,4.646600390204968e-07,-6.673944796515684e-06,-6.073070538060146e-07,2.399770771348824e-06,-1.962244153193708e-06,-7.787465446184799e-08,1.0983657220486437e-07,-6.352626881241896e-07,-7.502415374540455e-07,3.6801831684934896e-07,-2.964406455206341e-07,2.176785941742676e-07
