22480.8099194939
1615.90885674893
1344.87148192616
145.086128186934
31.9726662183755
21.7094666343379
12.2054553205725
5.27450904737798
4.49721334467153
1.61638720229357
1.26169179366053
0.89634452711832
0.499840723645506
0.342502660646194
0.27167187053036
0.165479888988944
0.126644758472415
0.105848909981361
0.0902528433630773
0.0744719036077955
0.0575912674412179
0.0369934627087614
0.0309911602475498
0.0249204606605827
0.0171762674735887
0.0125735227979724
0.0096892328914324
0.00667951491679
0.0033921605223411
0.0031107088697223
0.0024536817675476
0.0015940217346634
0.0011451635613565
0.0008873359232315
0.000667199170988
0.0005673751172833
0.000546394025188
0.000439387403134
0.0003509088957919
0.0002378059376706
0.0002270844158755
0.0001762145987574
0.0001354912545744
0.0001266048383791
0.0001006623299532
8.77211557571126e-05
6.11907721538484e-05
5.80020829643906e-05
3.49707415269163e-05
3.35104594208877e-05
2.28858736670693e-05
1.7439028716529e-05
1.62746442052186e-05
1.22311514695799e-05
1.15051424676694e-05
1.00646007187042e-05
8.28596573274621e-06
6.43777701135593e-06
5.57071439731384e-06
3.84834845618455e-06
2.96843603484716e-06
3.6801211758678394e-12
2.8122078146624797e-12
8.16359665708494e-13
7.11054358936825e-13
7.08614712925357e-13
6.85655548952074e-13
4.38766056387215e-13
3.5491517385497e-13
3.54583182544737e-13
3.49182196403985e-13
3.47887049676476e-13
3.34679924875223e-13
2.89596654085981e-13
2.84754320886218e-13
2.13922120180213e-13
2.05342142424108e-13
1.77577685243982e-13
1.65105954475248e-13
1.44080366157216e-13
1.32675875619672e-13
1.2010717745105e-13
9.7494661501159e-14
9.656422865576441e-14
9.32740808391104e-14
7.037046976538931e-14
5.98697069032534e-14
5.80418153802803e-14
4.33353397423906e-14
4.26875414872994e-14
3.61409286695348e-14
3.38602854166856e-14
3.2260944519005e-14
3.18374928018084e-14
3.00745560495539e-14
2.94487924106224e-14
2.93671552913212e-14
2.92978377838343e-14
2.83773931345679e-14
2.83229418977616e-14
2.80449574998699e-14
2.8016950203008302e-14
2.71759337616419e-14
2.69935063699043e-14
2.6681050795541702e-14
2.63917467657854e-14
2.5605971453400302e-14
2.54917475370107e-14
2.5446502153667902e-14
2.5283031188418402e-14
2.4139381459201502e-14
2.3944713303069e-14
2.37830769649064e-14
2.32424305138829e-14
2.32054899837346e-14
2.2915410050288802e-14
2.27917190273921e-14
2.2666721340939e-14
2.25007977360309e-14
2.22296614613454e-14
2.19916948590953e-14
2.1430311600613602e-14
2.05512643284852e-14
2.0249685860672802e-14
2.00213186493976e-14
1.99701820634071e-14
1.91664568158989e-14
1.9129434793131e-14
1.86225146132652e-14
1.85110070112928e-14
1.8255019101815e-14
1.8224623574761e-14
1.77392050856469e-14
1.73456580892135e-14
1.7205348798876802e-14
1.7094070566135702e-14
1.6953661692949e-14
1.6948185993405e-14
1.69411266516696e-14
1.68809205686688e-14
1.6710419818611402e-14
1.63999219076849e-14
1.63110786730237e-14
1.61081478225032e-14
1.5958647796595402e-14
1.5772553576319998e-14
1.4878373621284e-14
1.48616582926138e-14
1.47369300577035e-14
1.438456141662e-14
1.39691124020677e-14
1.39476801867761e-14
1.36951544667055e-14
1.3471596273556401e-14
1.3428018418373201e-14
1.27437331729986e-14
1.2674666320779401e-14
1.2642811133018e-14
1.2193912739061701e-14
1.19114294244412e-14
1.15748809078409e-14
1.11851739933789e-14
1.09446967921274e-14
1.08968864546184e-14
1.0826833907924701e-14
1.0738721543337601e-14
1.06565254008898e-14
1.0579458882908e-14
1.03849950948831e-14
9.920523762549921e-15
9.84026295775988e-15
9.661222878144721e-15
9.56651586964836e-15
9.51098340220089e-15
9.449531378879211e-15
9.40353256829141e-15
9.31630549535145e-15
9.29883416283442e-15
9.24999368159382e-15
9.199869330335431e-15
9.057315835712191e-15
8.997910833947761e-15
8.91925567195799e-15
8.825221273779241e-15
8.51207143739702e-15
8.287900607716831e-15
8.20672395558848e-15
7.56985763529494e-15
7.4241503937083e-15
7.41713596943426e-15
7.181682365519171e-15
6.774843090603e-15
6.736049905144161e-15
6.5453524029420805e-15
6.447367962507161e-15
6.325525072819e-15
6.1966451786235e-15
6.194504758240151e-15
6.1213108542438105e-15
6.066310697313381e-15
5.9478198875984105e-15
5.8457398761701705e-15
5.82601818754577e-15
5.73048397513577e-15
5.689710568780881e-15
5.62506904320635e-15
5.396941584022071e-15
5.20283076969913e-15
